,Location_type,zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,wh_owner_type,flood_impacted,electric_supply,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m
3991,1,1,8,0,1,0,0,1,2021.0,4,0,2,1
3992,0,3,0,0,4,0,0,0,2009.0,25,0,2,2
3993,1,1,0,1,3,0,0,1,2009.0,27,0,4,6
3994,1,1,1,0,3,1,0,0,2009.0,5,0,3,1
3995,1,1,2,1,3,1,0,0,2009.0,20,0,3,6
3996,1,3,3,1,3,0,0,0,2007.0,21,0,0,2
3997,1,3,3,5,2,0,0,1,2009.0,5,0,0,5
3998,1,3,0,0,4,0,0,0,2009.0,17,0,4,5
3999,1,3,8,0,2,1,0,1,2015.0,21,1,1,3
4000,1,1,3,0,3,1,0,1,2019.0,12,1,2,5
4001,1,3,5,1,6,0,0,0,2019.0,5,1,4,3
4002,1,1,7,0,2,1,0,1,2000.0,31,0,4,5
4003,1,2,4,0,3,0,0,1,2016.0,12,0,2,3
4004,1,3,5,0,2,0,0,1,2009.0,6,0,2,3
4005,1,2,8,0,2,0,0,1,2015.0,13,1,4,1
4006,1,3,6,1,2,0,0,0,1999.0,27,0,2,4
4007,1,2,1,1,2,0,0,1,2009.0,34,0,2,6
4008,1,1,8,0,3,1,0,1,2012.0,17,0,2,5
4009,1,3,0,0,2,1,0,1,2009.0,19,0,2,3
4010,1,1,7,0,3,1,0,1,2017.0,10,0,4,2
4011,1,3,0,2,4,0,0,1,2009.0,13,0,2,1
4012,1,1,6,0,4,1,0,1,1999.0,32,1,2,3
4013,1,3,7,3,6,1,0,1,2009.0,25,1,2,6
4014,1,1,5,0,2,1,0,1,2019.0,4,1,4,3
4015,1,2,5,0,2,1,0,0,2015.0,13,0,0,5
4016,1,3,3,0,2,1,0,1,2001.0,24,0,4,3
4017,1,0,6,0,4,1,1,1,2020.0,8,0,3,2
4018,0,2,0,1,3,0,0,1,2009.0,17,0,3,6
4019,1,1,2,0,2,1,0,1,2009.0,8,0,3,4
4020,1,2,5,0,2,1,0,0,2015.0,20,0,0,6
4021,1,2,2,0,3,1,0,1,2009.0,9,0,1,5
4022,0,2,2,0,2,1,0,1,2009.0,19,0,2,3
4023,1,3,2,0,2,0,0,1,2009.0,25,0,3,3
4024,1,3,8,3,4,1,1,1,2002.0,19,1,0,3
4025,1,1,7,0,3,0,0,0,1999.0,30,0,3,5
4026,1,2,7,0,2,1,0,1,1997.0,36,0,0,3
4027,1,2,4,0,4,0,0,0,2003.0,28,0,4,2
4028,1,1,5,3,4,1,0,1,2009.0,7,0,0,4
4029,1,3,6,0,4,1,1,1,2015.0,14,1,4,5
4030,0,3,8,3,3,1,0,1,2009.0,16,0,2,3
4031,1,1,8,3,5,0,0,0,2009.0,25,1,1,4
4032,1,2,6,0,2,1,0,1,2021.0,5,0,4,1
4033,1,1,2,0,2,1,0,0,2009.0,28,0,0,3
4034,1,1,5,0,4,0,1,1,2008.0,18,0,4,3
4035,1,0,5,0,8,1,0,0,1998.0,37,0,2,3
4036,1,1,2,0,3,1,0,1,2009.0,26,0,2,3
4037,1,1,5,1,2,0,1,1,2009.0,21,1,4,3
4038,0,1,3,0,4,0,0,0,2007.0,25,0,3,2
4039,1,3,6,1,4,1,0,1,2009.0,17,1,1,5
4040,1,1,1,0,2,1,0,1,2009.0,19,0,0,5
4041,1,2,7,0,4,1,0,1,1998.0,22,0,4,6
4042,1,2,1,3,2,1,0,0,2009.0,11,1,4,5
4043,1,3,6,0,4,0,0,0,2010.0,18,0,4,6
4044,1,1,4,2,3,1,0,1,2009.0,18,0,2,4
4045,1,1,7,2,3,0,0,0,2009.0,0,0,4,0
4046,1,3,6,2,4,1,0,0,2017.0,5,0,0,6
4047,1,1,2,1,2,0,0,1,2009.0,5,0,4,3
4048,1,1,0,5,3,1,0,1,2009.0,24,0,4,2
4049,1,1,2,0,2,0,0,1,2009.0,28,1,1,6
4050,1,1,6,0,2,0,0,1,2009.0,20,0,2,5
4051,1,2,6,2,4,0,0,1,1998.0,26,0,0,4
4052,1,1,2,1,4,0,0,0,2009.0,6,0,0,5
4053,1,2,7,1,3,0,0,0,2014.0,9,0,2,1
4054,1,1,5,0,2,1,0,1,1999.0,32,1,4,4
4055,1,2,0,1,3,1,1,1,2009.0,12,0,1,3
4056,1,2,3,0,2,0,1,1,2009.0,14,1,1,3
4057,1,3,2,2,4,0,0,1,2009.0,16,0,0,5
4058,1,3,4,0,2,0,0,0,2009.0,14,0,3,2
4059,1,1,3,0,4,1,0,1,2009.0,23,1,2,4
4060,1,3,8,0,2,1,0,1,2009.0,25,0,4,4
4061,1,3,6,0,4,0,1,1,2018.0,5,1,4,2
4062,1,3,5,2,3,0,0,1,2009.0,5,1,4,6
4063,1,1,1,0,5,1,1,1,2009.0,28,0,0,5
4064,0,2,7,0,3,1,0,1,2009.0,15,0,2,3
4065,1,1,8,1,2,0,0,1,2003.0,37,1,1,5
4066,1,1,7,0,4,0,0,1,2022.0,0,1,4,0
4067,0,1,5,0,3,0,0,0,2011.0,19,0,2,2
4068,1,3,1,2,4,0,0,0,2009.0,4,0,4,1
4069,1,2,3,1,3,0,1,1,2004.0,29,0,2,4
4070,1,2,1,0,2,1,0,1,2009.0,12,0,2,5
4071,1,1,0,3,2,0,0,0,2009.0,26,0,1,5
4072,1,2,8,0,3,0,0,1,2008.0,23,1,1,2
4073,1,2,2,0,2,1,0,1,2009.0,17,0,3,5
4074,0,1,4,0,2,1,0,1,2004.0,39,1,1,6
4075,1,1,3,1,3,1,0,1,2007.0,14,1,4,2
4076,1,1,4,0,1,0,0,1,1999.0,27,0,0,4
4077,1,1,7,0,3,1,1,0,2015.0,9,1,1,2
4078,0,1,7,1,3,1,0,1,2004.0,32,0,3,4
4079,1,2,2,5,2,0,0,1,2009.0,0,0,4,0
4080,1,3,8,3,4,1,0,0,2009.0,20,0,2,6
4081,1,1,3,1,3,1,0,1,2016.0,10,0,4,6
4082,1,2,1,4,3,1,0,0,2009.0,21,0,3,4
4083,1,1,5,0,4,1,0,1,2018.0,5,0,3,1
4084,1,1,0,0,2,1,0,0,2009.0,23,0,3,4
4085,1,2,6,5,2,0,0,1,2009.0,20,0,0,2
4086,1,1,6,2,2,1,0,0,2012.0,18,1,1,2
4087,1,3,8,0,5,1,0,1,2022.0,0,0,4,0
4088,1,0,3,0,5,1,0,1,2011.0,20,0,4,6
4089,1,3,4,4,3,1,0,0,2005.0,33,0,3,6
4090,1,3,6,0,2,0,0,0,2004.0,33,0,3,2
4091,1,3,2,0,2,0,0,0,2009.0,18,0,0,4
4092,1,1,1,0,2,1,1,1,2009.0,25,1,1,5
4093,1,1,0,0,2,1,0,1,2009.0,24,0,1,6
4094,1,3,4,0,4,0,0,0,2007.0,26,1,0,4
4095,1,2,7,0,2,1,0,1,2021.0,0,0,4,0
4096,1,1,3,1,4,0,0,1,2004.0,28,1,1,2
4097,1,2,8,0,3,0,0,0,2011.0,19,0,2,3
4098,1,2,4,0,2,0,0,1,2015.0,9,0,2,6
4099,1,3,4,0,5,1,0,0,2004.0,29,0,2,5
4100,1,1,5,1,2,1,0,1,2002.0,24,1,1,2
4101,1,1,4,0,3,1,0,1,2000.0,23,0,2,5
4102,1,1,5,0,2,0,1,1,2008.0,16,1,1,6
4103,1,3,3,0,3,1,0,1,2001.0,19,1,2,2
4104,1,2,2,0,2,0,0,0,2009.0,14,0,3,1
4105,1,1,2,1,4,1,0,1,2009.0,10,1,3,3
4106,1,2,8,0,4,0,0,0,1999.0,35,0,3,4
4107,1,1,4,0,4,0,0,1,2019.0,7,0,4,1
4108,1,1,1,1,2,1,0,1,2009.0,20,0,3,3
4109,1,1,0,1,4,1,0,0,2009.0,13,0,3,5
4110,1,1,2,3,2,0,0,1,2009.0,19,0,3,3
4111,1,1,8,0,4,1,0,1,2009.0,5,0,3,3
4112,1,2,3,0,2,1,0,1,2009.0,11,0,0,6
4113,1,3,4,0,2,0,0,1,2010.0,20,0,4,3
4114,1,2,1,1,2,1,0,1,2009.0,14,0,3,5
4115,1,3,7,0,4,1,0,0,1998.0,18,0,3,2
4116,1,3,4,0,2,1,1,1,2005.0,15,1,2,2
4117,1,1,0,0,2,1,0,1,2009.0,28,0,0,3
4118,1,3,8,0,4,0,0,0,2004.0,23,0,4,3
4119,1,3,4,0,2,1,0,1,2008.0,18,0,4,6
4120,1,1,6,1,2,1,0,1,2008.0,23,1,1,6
4121,1,2,0,1,2,0,1,1,2009.0,21,0,0,5
4122,1,2,5,4,2,1,0,1,2004.0,16,0,2,2
4123,0,1,3,2,3,1,1,1,2009.0,19,1,0,5
4124,1,1,0,0,4,1,0,1,2009.0,35,0,2,2
4125,1,1,1,0,2,1,0,0,2009.0,22,0,2,5
4126,1,3,1,0,2,1,0,1,2009.0,4,0,4,2
4127,1,1,7,0,4,0,1,1,2004.0,28,0,4,4
4128,1,0,2,2,4,1,0,1,2009.0,4,0,4,1
4129,1,1,3,1,4,0,0,0,2022.0,0,0,4,0
4130,1,1,5,0,2,1,0,1,2022.0,0,0,4,0
4131,1,2,0,0,3,0,0,0,2009.0,21,0,0,6
4132,1,1,5,3,3,0,0,0,2000.0,25,0,2,5
4133,1,1,2,0,2,0,0,1,2009.0,19,0,0,4
4134,1,1,4,0,2,0,0,0,2005.0,25,1,1,6
4135,1,1,5,0,2,1,1,1,2002.0,25,0,2,6
4136,0,2,3,0,3,1,0,1,2020.0,5,0,2,1
4137,1,3,5,0,5,1,0,0,2009.0,14,1,0,5
4138,1,2,2,1,4,0,0,0,2009.0,20,0,1,3
4139,1,1,0,2,3,0,0,0,2009.0,21,0,2,4
4140,1,2,6,0,2,1,1,1,2005.0,22,0,0,6
4141,1,3,6,1,4,1,0,1,2012.0,20,0,2,5
4142,1,1,5,1,2,1,0,1,2006.0,23,0,3,2
4143,1,1,3,0,4,0,0,1,2015.0,15,0,3,5
4144,1,2,8,2,3,0,0,0,2009.0,19,0,2,5
4145,1,3,8,0,3,1,0,1,2005.0,25,1,1,3
4146,1,1,1,0,2,0,0,0,2009.0,6,0,0,5
4147,1,1,3,0,2,1,0,0,2002.0,28,0,2,2
4148,1,3,1,0,3,0,1,1,2009.0,7,0,4,1
4149,1,2,4,0,3,0,0,0,2011.0,20,1,1,4
4150,0,1,3,0,4,0,0,0,2006.0,18,1,0,6
4151,1,3,5,1,4,0,0,0,2009.0,15,0,4,5
4152,1,3,5,0,1,1,0,1,2015.0,12,0,0,2
4153,1,2,3,3,3,0,0,0,2009.0,4,0,3,2
4154,1,0,7,0,6,0,0,0,2014.0,15,0,4,3
4155,1,1,7,0,4,0,0,0,1999.0,30,1,4,5
4156,1,1,4,0,4,0,0,0,2011.0,18,1,3,6
4157,1,1,3,0,4,0,0,0,2012.0,10,0,4,5
4158,1,3,3,0,4,0,0,1,2009.0,18,0,0,5
4159,0,3,8,0,4,1,0,0,2002.0,32,0,4,2
4160,1,1,2,0,2,0,0,0,2009.0,7,0,4,1
4161,1,1,4,0,2,0,0,0,2019.0,8,1,4,2
4162,1,1,8,0,2,1,0,1,2020.0,4,0,3,1
4163,1,2,7,4,2,0,0,0,2009.0,4,0,3,2
4164,1,1,7,0,4,0,0,0,1996.0,26,0,2,3
4165,1,2,3,2,3,0,0,1,2020.0,4,1,2,1
4166,0,1,5,0,4,0,0,0,2007.0,25,1,1,3
4167,1,1,7,1,2,1,0,1,2023.0,0,0,4,0
4168,1,1,0,0,3,0,0,0,2009.0,19,0,3,5
4169,1,1,7,0,4,0,1,1,2008.0,16,0,0,5
4170,1,3,0,0,7,0,0,0,2009.0,16,0,2,5
4171,1,2,3,0,2,1,0,0,2023.0,0,0,4,0
4172,1,3,8,0,4,1,0,1,2002.0,25,1,1,5
4173,1,1,7,1,3,1,0,1,2009.0,21,1,0,3
4174,1,1,6,0,3,1,0,0,2017.0,9,0,2,2
4175,1,3,0,0,2,1,0,1,2009.0,15,0,0,1
4176,1,1,6,0,2,0,0,1,2019.0,7,1,4,3
4177,1,2,6,0,3,1,0,1,2009.0,21,1,1,6
4178,1,1,3,0,2,1,0,0,2012.0,20,1,4,5
4179,1,2,8,1,2,0,0,0,2009.0,7,0,4,1
4180,1,3,7,0,4,1,0,1,2009.0,21,0,2,3
4181,1,3,6,0,4,0,0,1,2008.0,18,1,1,3
4182,1,1,3,1,2,1,0,1,2021.0,7,1,4,1
4183,0,3,6,0,6,1,0,1,2005.0,28,0,4,6
4184,1,1,5,0,5,1,0,1,2006.0,24,0,4,4
4185,1,3,3,0,2,1,0,1,2006.0,15,1,0,2
4186,1,3,2,0,4,1,0,0,2009.0,6,0,4,2
4187,1,2,4,3,2,0,0,1,2009.0,20,1,3,5
4188,1,1,4,0,4,0,0,0,2000.0,24,1,1,2
4189,1,2,0,0,2,1,0,1,2009.0,14,0,3,4
4190,1,2,7,3,3,1,0,1,2009.0,17,0,2,5
4191,1,1,7,3,2,1,0,0,2014.0,9,0,0,6
4192,1,3,6,5,6,0,0,1,2009.0,17,1,1,3
4193,1,2,0,0,3,1,0,1,2009.0,18,0,1,6
4194,1,1,5,0,4,1,0,1,2017.0,9,0,2,1
4195,1,2,8,1,2,1,0,0,2009.0,27,0,3,6
4196,1,3,2,0,6,0,0,1,2009.0,18,0,1,6
4197,1,1,1,4,3,0,0,1,2009.0,24,1,4,4
4198,1,1,3,0,4,0,0,1,2009.0,21,0,3,4
4199,1,2,4,1,4,1,1,1,2001.0,27,1,0,2
4200,1,1,0,0,3,0,0,1,2009.0,35,0,1,6
4201,1,2,8,0,3,0,0,0,2007.0,22,1,1,2
4202,1,3,6,0,2,1,0,1,2009.0,11,1,1,6
4203,1,1,2,0,3,0,0,0,2009.0,24,0,0,4
4204,1,3,1,0,2,0,1,1,2009.0,5,1,4,2
4205,1,2,5,0,3,1,0,1,2020.0,4,0,4,2
4206,1,1,8,3,3,1,0,1,2009.0,15,0,4,3
4207,1,1,8,0,3,0,0,0,2007.0,21,1,1,2
4208,1,3,0,2,5,1,0,1,2009.0,12,0,2,5
4209,1,1,0,0,3,0,0,0,2009.0,4,0,4,3
4210,1,2,7,0,2,1,0,1,2005.0,24,1,1,6
4211,1,1,4,5,4,0,0,1,2009.0,26,0,4,6
4212,1,3,1,2,4,0,0,0,2009.0,12,0,4,2
4213,1,3,5,0,4,0,0,0,2004.0,31,1,1,5
4214,1,2,1,0,2,1,0,1,2009.0,4,0,3,3
4215,1,0,7,3,4,0,0,1,2012.0,15,1,3,1
4216,1,1,4,0,1,1,0,1,2017.0,6,0,2,2
4217,1,1,1,0,2,1,0,1,2009.0,18,0,2,2
4218,1,0,8,0,3,0,0,1,2020.0,6,1,0,2
4219,1,2,6,0,2,1,0,1,2009.0,26,0,2,3
4220,1,3,1,0,5,0,0,1,2009.0,5,0,4,5
4221,1,2,2,1,2,0,0,1,2009.0,12,0,3,4
4222,1,3,6,0,3,1,0,1,2005.0,27,1,2,6
4223,1,2,0,2,2,0,0,0,2009.0,8,0,3,6
4224,0,3,5,0,3,0,0,0,1999.0,38,1,1,6
4225,1,2,7,2,3,0,0,1,2009.0,9,1,3,6
4226,1,1,8,0,3,0,0,0,2009.0,14,1,1,6
4227,1,3,5,0,1,1,1,1,2008.0,19,0,0,2
4228,1,3,5,0,3,1,0,1,1998.0,23,0,2,6
4229,1,1,5,3,4,1,0,1,2009.0,18,0,3,6
4230,0,3,4,0,2,1,0,0,2014.0,21,1,4,2
4231,1,3,7,3,4,0,0,0,2009.0,5,0,0,4
4232,1,1,2,0,3,1,0,0,2009.0,20,0,0,5
4233,1,3,4,0,3,1,0,1,2009.0,11,1,0,5
4234,1,1,7,0,3,0,0,1,2016.0,13,1,1,1
4235,1,2,0,0,3,1,0,1,2009.0,20,0,1,4
4236,1,3,4,0,2,1,0,0,1999.0,14,0,2,5
4237,1,1,0,2,2,1,0,1,2009.0,16,0,1,5
4238,1,3,7,1,5,1,0,1,1998.0,31,0,2,6
4239,1,2,7,0,1,1,0,1,2013.0,25,1,1,2
4240,1,1,4,3,2,0,0,1,2009.0,19,0,4,3
4241,1,3,6,1,2,1,1,1,2009.0,19,1,1,4
4242,1,3,5,0,4,1,0,0,2011.0,20,0,3,3
4243,1,2,7,0,4,0,0,1,2020.0,8,1,0,2
4244,1,1,3,1,3,0,0,0,1996.0,22,1,3,6
4245,1,1,4,0,3,0,0,0,2008.0,17,1,3,5
4246,1,1,1,2,3,1,0,0,2009.0,16,0,0,4
4247,1,3,5,1,3,0,1,0,2020.0,5,1,3,1
4248,1,3,1,0,4,0,0,0,2009.0,25,0,4,3
4249,0,3,0,0,4,1,0,1,2009.0,20,0,4,3
4250,1,1,5,0,4,1,1,1,2009.0,12,0,2,3
4251,1,3,8,3,3,0,0,1,2009.0,0,0,4,0
4252,1,1,0,0,2,1,1,1,2009.0,27,0,2,6
4253,1,1,5,1,2,1,0,1,1997.0,26,0,0,4
4254,1,3,4,0,2,1,0,1,2009.0,16,1,0,3
4255,1,3,5,0,5,1,0,0,2000.0,27,0,0,4
4256,1,1,8,0,2,1,0,1,2017.0,6,0,0,5
4257,1,2,5,1,2,1,0,1,2009.0,26,1,1,6
4258,1,1,3,0,4,0,1,1,2003.0,25,1,1,2
4259,1,3,7,0,2,0,0,0,2017.0,5,1,1,6
4260,1,3,1,0,2,0,0,1,2009.0,25,1,1,5
4261,1,2,8,0,2,1,0,0,2016.0,6,1,1,4
4262,1,1,1,0,2,1,0,1,2009.0,34,0,2,6
4263,1,2,5,1,2,0,0,1,2010.0,22,1,1,4
4264,1,2,7,4,2,0,1,1,2003.0,32,1,1,5
4265,1,3,3,4,4,1,0,1,2020.0,6,1,4,2
4266,1,3,7,0,7,0,0,0,2002.0,24,0,2,3
4267,1,2,3,0,1,1,0,1,2019.0,5,1,4,2
4268,1,2,0,0,3,1,0,1,2009.0,21,0,3,5
4269,0,1,4,0,2,0,0,1,2015.0,9,0,4,4
4270,1,1,0,0,2,1,0,0,2009.0,35,0,4,2
4271,1,3,2,1,2,0,1,1,2009.0,7,0,3,2
4272,1,2,0,0,2,0,0,1,2009.0,13,0,4,1
4273,1,2,7,0,2,1,0,1,2022.0,0,0,4,0
4274,1,2,6,0,4,0,1,1,2008.0,18,0,3,4
4275,1,1,0,0,3,1,0,0,2009.0,6,0,2,2
4276,1,1,8,0,3,1,0,1,2021.0,4,1,2,1
4277,1,1,7,0,5,0,0,1,2010.0,23,1,1,4
4278,1,1,3,3,2,1,0,1,2009.0,0,0,4,0
4279,1,2,4,0,2,0,0,1,1997.0,33,0,0,5
4280,1,1,1,0,2,1,0,1,2009.0,15,0,2,6
4281,1,1,5,1,4,1,0,1,2002.0,16,1,1,6
4282,1,3,7,2,5,1,0,1,2021.0,6,1,4,2
4283,1,1,6,2,4,1,0,1,2009.0,6,0,2,3
4284,1,3,8,3,3,1,1,1,2007.0,24,0,3,3
4285,1,1,8,3,3,0,0,1,2009.0,18,1,4,3
4286,1,3,6,0,4,1,0,0,2014.0,11,0,2,4
4287,0,2,7,0,2,0,0,0,2011.0,24,0,0,3
4288,1,2,7,1,2,0,0,0,2016.0,12,1,1,2
4289,1,3,0,2,4,0,0,1,2009.0,20,0,2,5
4290,1,1,5,3,3,1,0,1,2009.0,11,1,4,6
4291,1,1,8,1,3,0,0,1,2009.0,16,0,0,2
4292,1,1,1,1,2,1,0,1,2009.0,4,0,4,4
4293,1,2,1,0,3,1,0,1,2009.0,0,0,4,0
4294,1,1,0,3,4,1,0,1,2009.0,0,0,4,0
4295,1,2,6,0,2,1,0,0,2003.0,33,1,3,6
4296,1,3,2,0,3,1,0,1,2009.0,16,1,4,2
4297,1,3,0,1,3,1,1,1,2009.0,27,0,4,6
4298,1,1,0,2,4,1,0,0,2009.0,27,0,2,2
4299,1,1,8,1,2,1,0,1,2009.0,21,0,3,5
4300,1,3,3,1,4,0,0,0,2001.0,22,0,3,3
4301,1,2,6,3,1,0,0,0,2009.0,26,0,3,3
4302,1,1,4,1,4,1,0,0,2002.0,22,0,2,5
4303,1,1,6,0,1,1,0,0,2010.0,13,0,0,2
4304,1,3,1,0,2,0,0,1,2009.0,14,0,3,4
4305,1,1,0,1,4,1,1,1,2009.0,19,0,2,5
4306,1,3,4,0,4,1,0,1,2008.0,18,0,4,2
4307,1,1,2,0,4,0,0,1,2009.0,22,0,3,4
4308,1,3,7,0,3,1,1,1,2003.0,22,0,0,2
4309,1,3,4,0,7,0,0,0,2009.0,4,1,3,1
4310,1,1,2,0,2,1,0,0,2009.0,5,0,3,2
4311,1,1,6,1,3,1,0,0,2015.0,10,1,1,6
4312,1,3,4,0,4,1,0,1,2023.0,0,0,4,0
4313,1,0,6,0,6,1,0,1,2007.0,23,0,4,3
4314,1,2,8,0,2,0,1,1,2015.0,15,0,0,1
4315,1,2,6,0,2,0,0,1,2015.0,13,0,3,1
4316,1,1,1,0,4,1,0,1,2009.0,27,0,2,3
4317,1,3,4,2,3,1,0,1,2009.0,11,0,3,2
4318,1,1,0,2,2,0,0,1,2009.0,11,0,4,6
4319,1,3,6,0,3,1,1,1,1998.0,31,0,0,3
4320,1,1,7,0,3,1,0,1,2020.0,7,0,0,2
4321,1,1,3,0,2,1,0,1,2013.0,11,1,2,4
4322,1,2,0,0,4,0,0,0,2009.0,21,0,1,3
4323,1,1,4,2,4,1,0,1,2009.0,17,0,3,2
4324,1,1,1,2,2,1,0,1,2009.0,5,0,3,6
4325,1,1,4,0,3,1,0,0,2014.0,13,0,0,1
4326,1,3,6,0,4,0,0,1,2002.0,24,1,1,6
4327,1,3,3,0,2,1,0,0,2002.0,25,0,0,2
4328,1,3,7,1,3,0,0,0,2014.0,17,0,3,3
4329,1,2,5,0,4,1,0,1,1999.0,24,0,3,3
4330,1,3,3,1,3,1,0,1,2009.0,27,1,3,3
4331,1,3,8,0,6,0,0,0,2009.0,12,1,3,5
4332,1,1,3,1,2,1,0,0,2009.0,18,1,1,6
4333,1,2,7,0,2,0,0,1,2011.0,20,0,4,4
4334,1,3,8,0,3,1,0,1,2007.0,19,0,3,6
4335,1,1,8,0,5,1,0,0,2012.0,19,0,4,4
4336,1,1,8,3,4,1,0,1,2009.0,21,0,3,3
4337,1,1,4,0,2,0,0,0,2015.0,12,0,4,6
4338,1,3,4,0,2,0,0,1,2003.0,24,1,2,4
4339,1,2,7,0,2,1,1,1,2014.0,13,1,1,5
4340,1,3,1,0,2,0,0,1,2009.0,26,0,0,5
4341,1,3,0,0,4,0,0,1,2009.0,38,0,2,2
4342,1,2,0,0,2,1,0,1,2009.0,24,0,1,6
4343,1,2,1,3,3,1,0,1,2009.0,23,1,1,3
4344,1,3,1,0,2,1,0,1,2009.0,16,0,1,4
4345,1,3,7,0,1,0,0,1,1998.0,36,1,1,6
4346,1,1,6,3,5,1,0,0,2009.0,15,0,4,4
4347,1,3,5,0,3,1,0,0,2009.0,6,0,2,3
4348,1,3,8,0,2,0,0,1,2018.0,6,1,1,1
4349,1,1,5,0,2,1,0,1,2018.0,9,0,3,3
4350,1,3,6,0,4,0,0,1,2001.0,25,1,1,2
4351,1,2,0,3,2,0,0,0,2009.0,20,0,1,5
4352,0,1,7,3,2,0,0,0,2014.0,11,0,0,3
4353,0,1,3,0,2,1,0,1,2011.0,16,0,4,3
4354,1,1,8,1,2,0,0,1,2018.0,6,0,4,2
4355,1,1,5,0,3,0,1,1,2008.0,20,1,1,3
4356,1,1,1,0,2,0,0,0,2009.0,17,0,2,5
4357,1,1,8,0,2,1,0,1,2021.0,5,0,3,1
4358,1,3,5,1,4,0,0,0,2009.0,12,1,3,3
4359,1,1,4,2,4,1,0,1,2009.0,5,0,4,2
4360,1,1,7,0,5,1,0,1,1999.0,25,0,2,2
4361,1,1,6,0,4,0,0,1,2005.0,25,0,4,3
4362,1,2,5,0,2,0,0,1,1997.0,24,1,1,5
4363,0,3,4,4,1,1,1,1,2014.0,11,0,4,3
4364,1,2,4,3,4,0,0,1,2009.0,6,0,2,5
4365,1,3,5,2,4,1,0,1,2009.0,19,0,2,4
4366,1,1,1,0,2,1,0,1,2009.0,23,0,1,4
4367,1,1,3,0,3,1,0,1,2021.0,7,0,0,3
4368,1,1,4,0,3,1,0,1,2000.0,34,0,0,3
4369,1,1,6,5,3,1,0,1,2009.0,8,1,4,4
4370,1,1,5,0,3,0,0,1,2002.0,23,0,0,4
4371,1,3,0,0,2,1,1,1,2009.0,18,0,1,6
4372,0,1,6,0,3,0,0,1,1999.0,33,0,3,4
4373,1,3,7,0,3,1,0,1,2009.0,16,1,1,3
4374,1,3,8,0,2,0,0,1,2014.0,11,0,0,3
4375,1,2,4,0,2,0,0,1,2001.0,38,1,2,3
4376,1,1,7,2,2,1,0,1,2009.0,5,1,4,2
4377,1,2,7,2,4,1,1,1,2009.0,15,1,4,2
4378,1,3,8,0,3,0,0,1,2001.0,17,0,2,6
4379,1,0,5,0,6,1,0,0,2022.0,5,0,4,2
4380,1,2,4,0,2,0,0,0,2002.0,29,1,1,4
4381,1,1,2,1,2,1,0,1,2009.0,25,1,2,5
4382,1,2,3,0,2,0,0,0,2000.0,36,1,1,3
4383,1,1,4,0,3,1,0,1,2000.0,23,1,2,4
4384,1,3,3,0,2,0,0,0,2020.0,12,1,4,3
4385,1,1,6,2,2,1,0,1,2009.0,9,0,0,2
4386,1,3,3,0,3,0,0,1,1999.0,25,0,4,5
4387,1,1,8,0,3,1,1,1,2016.0,12,1,1,3
4388,1,2,0,0,3,1,0,1,2009.0,20,0,0,6
4389,1,1,6,0,2,0,0,0,2015.0,9,0,3,5
4390,1,3,7,4,2,0,0,0,2009.0,23,0,4,6
4391,1,2,7,0,2,1,0,1,2014.0,17,0,4,6
4392,1,3,5,0,3,1,0,1,2020.0,5,1,4,2
4393,1,2,3,3,3,1,0,1,2009.0,20,1,1,5
4394,1,3,3,0,4,1,0,0,2004.0,36,0,3,6
4395,1,1,8,0,4,1,0,1,2010.0,18,1,1,2
4396,1,3,4,1,4,1,0,1,2009.0,10,0,2,4
4397,1,3,3,4,2,0,0,0,2009.0,13,0,0,3
4398,1,3,8,1,6,0,0,1,2009.0,4,0,4,1
4399,1,1,8,0,3,1,1,1,2012.0,20,1,1,6
4400,1,1,8,0,3,0,0,1,2001.0,25,1,3,5
4401,1,2,0,0,3,0,0,1,2009.0,0,0,4,0
4402,1,3,8,0,3,0,0,1,2016.0,14,1,1,2
4403,0,2,4,1,1,1,0,1,2010.0,18,0,4,5
4404,1,3,8,0,5,0,0,0,2015.0,9,1,1,6
4405,1,2,8,1,3,1,0,1,2002.0,21,0,2,6
4406,1,1,8,0,5,0,0,1,1997.0,34,1,1,2
4407,1,1,8,0,2,1,0,0,2013.0,19,0,2,4
4408,1,2,8,1,2,0,0,0,2005.0,32,0,2,4
4409,1,1,1,1,3,0,0,0,2009.0,26,0,2,6
4410,1,1,0,1,4,0,0,1,2009.0,18,0,2,3
4411,1,3,5,0,3,0,0,1,2006.0,24,0,4,2
4412,1,3,5,2,2,0,0,0,2018.0,5,1,4,6
4413,1,2,0,0,2,1,0,0,2009.0,27,0,0,5
4414,1,3,1,0,4,1,0,1,2009.0,24,0,1,6
4415,1,2,7,0,4,1,0,1,2001.0,15,0,4,3
4416,1,1,8,0,2,1,0,0,2012.0,18,0,2,6
4417,1,2,6,0,4,0,0,1,2021.0,0,0,4,0
4418,1,1,2,1,2,0,0,1,2009.0,6,0,2,3
4419,0,2,8,3,2,0,0,0,2006.0,24,1,1,4
4420,1,2,0,3,4,0,0,0,2009.0,11,0,1,2
4421,1,1,0,0,2,1,0,1,2009.0,24,0,1,6
4422,1,2,8,2,3,0,0,1,2004.0,24,0,0,6
4423,1,1,4,3,3,0,1,1,2009.0,11,1,1,5
