Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
WH_102905,EID_52905,Rural,Mid,North,Zone 4,8,0,2,6702,Rented,41,0,0,1,60,24,2009,23,0,B,2,26,28135
WH_102906,EID_52906,Urban,Large,North,Zone 6,5,4,3,4934,Rented,26,0,0,1,197,32,2021,5,0,B,2,23,6098
WH_102907,EID_52907,Rural,Small,South,Zone 6,7,0,2,4943,Company Owned,29,0,0,1,105,65,2013,20,0,B,1,2,24070
WH_102908,EID_52908,Rural,Mid,West,Zone 3,1,2,4,4227,Company Owned,65,0,1,1,127,30,,26,0,B,2,19,30097
WH_102909,EID_52909,Rural,Mid,North,Zone 2,4,0,5,2438,Rented,44,0,0,1,105,24,2009,19,1,A+,6,18,24086
WH_102910,EID_52910,Rural,Small,North,Zone 6,3,0,4,4359,Company Owned,25,0,0,1,178,40,,14,0,A,4,13,18103
WH_102911,EID_52911,Urban,Large,North,Zone 6,6,1,3,4626,Company Owned,50,0,0,1,159,30,2008,20,1,A+,6,28,26101
WH_102912,EID_52912,Rural,Large,West,Zone 6,8,0,4,7774,Company Owned,22,0,0,1,210,27,2007,20,0,B+,6,6,25085
WH_102913,EID_52913,Rural,Mid,North,Zone 3,0,0,2,5119,Rented,24,0,0,1,239,26,,8,0,B,1,27,10091
WH_102914,EID_52914,Rural,Large,North,Zone 5,6,0,2,5781,Rented,37,1,0,1,98,33,2007,16,0,B,3,14,20058
WH_102915,EID_52915,Rural,Small,West,Zone 6,3,1,3,3554,Rented,47,0,0,0,241,18,2012,19,0,A,6,15,24113
WH_102916,EID_52916,Rural,Small,West,Zone 6,1,0,3,5239,Company Owned,28,0,0,1,139,25,,17,1,A+,2,15,23079
WH_102917,EID_52917,Rural,Mid,South,Zone 3,5,0,2,4447,Rented,38,0,0,0,66,16,2020,7,0,C,3,19,8133
WH_102918,EID_52918,Rural,Mid,North,Zone 3,1,0,3,6836,Rented,49,1,0,1,179,45,,19,1,A+,1,27,27065
WH_102919,EID_52919,Rural,Large,North,Zone 6,2,3,3,5328,Rented,31,0,0,0,160,29,,21,0,C,5,28,26124
WH_102920,EID_52920,Rural,Mid,South,Zone 2,5,0,2,6055,Rented,37,0,0,1,227,24,,0,0,NA,0,22,3136
WH_102921,EID_52921,Urban,Mid,South,Zone 2,8,1,4,4300,Company Owned,21,0,1,1,217,28,2008,25,0,A,3,12,33116
WH_102922,EID_52922,Rural,Small,South,Zone 6,6,0,3,3945,Rented,25,0,0,1,109,24,2018,11,1,A+,4,9,17129
WH_102923,EID_52923,Rural,Small,West,Zone 1,8,0,4,3985,Company Owned,62,0,0,1,185,27,2013,17,0,A,1,3,23084
WH_102924,EID_52924,Urban,Mid,West,Zone 3,7,0,6,4462,Company Owned,27,0,0,0,131,32,2012,20,1,A+,3,19,25146
WH_102925,EID_52925,Urban,Small,West,Zone 6,0,2,4,4931,Company Owned,18,0,0,1,217,,,11,0,A,1,8,13073
WH_102926,EID_52926,Rural,Large,South,Zone 6,0,1,2,5615,Company Owned,46,0,0,1,137,60,,13,0,A+,3,29,17114
WH_102927,EID_52927,Rural,Large,North,Zone 6,3,0,4,5697,Company Owned,68,0,0,1,201,25,1996,32,0,C,5,28,43061
WH_102928,EID_52928,Rural,Mid,South,Zone 4,8,4,3,4863,Company Owned,17,0,0,0,199,30,2021,5,1,C,3,26,6078
WH_102929,EID_52929,Rural,Large,West,Zone 6,4,0,2,4349,Rented,52,0,0,1,230,28,2011,20,1,C,3,23,29092
WH_102930,EID_52930,Rural,Large,West,Zone 6,3,3,2,4354,Rented,52,0,0,1,88,,,0,0,NA,0,6,3130
WH_102931,EID_52931,Rural,Mid,North,Zone 4,6,0,2,5210,Rented,24,0,0,1,269,37,2007,20,0,B+,5,26,24136
WH_102932,EID_52932,Rural,Mid,South,Zone 2,0,0,7,6038,Rented,51,0,0,0,72,24,,32,0,B,6,32,39086
WH_102933,EID_52933,Rural,Mid,West,Zone 4,1,0,4,4804,Rented,26,0,0,0,238,14,,20,0,A,4,26,26060
WH_102934,EID_52934,Urban,Mid,South,Zone 3,5,0,2,4636,Company Owned,28,0,0,1,66,40,2016,9,0,A,6,19,12146
WH_102935,EID_52935,Rural,Large,North,Zone 5,8,0,3,4480,Company Owned,60,0,0,1,107,39,2020,8,1,C,1,24,10066
WH_102936,EID_52936,Rural,Small,North,Zone 1,6,0,4,5832,Rented,45,0,0,1,154,19,2015,21,1,B,6,31,27112
WH_102937,EID_52937,Rural,Mid,West,Zone 3,7,0,5,3963,Rented,39,0,0,1,106,34,2017,12,1,A+,6,19,18133
WH_102938,EID_52938,Rural,Large,North,Zone 6,8,1,4,5163,Rented,51,0,0,0,218,20,2016,11,1,A,5,28,16080
WH_102939,EID_52939,Rural,Mid,North,Zone 2,7,0,4,4667,Rented,66,0,0,0,78,29,,0,0,NA,0,12,3132
WH_102940,EID_52940,Urban,Small,North,Zone 6,7,3,3,5842,Rented,57,0,0,0,270,18,2013,20,1,A+,6,15,26085
WH_102941,EID_52941,Rural,Mid,South,Zone 2,3,1,2,5218,Rented,57,0,0,1,101,25,,20,1,A+,3,32,26091
WH_102942,EID_52942,Rural,Mid,South,Zone 2,7,1,3,4168,Rented,44,0,0,1,267,25,,5,0,B,1,32,6094
WH_102943,EID_52943,Rural,Large,North,Zone 6,6,0,2,7857,Rented,52,0,0,1,109,25,2019,13,0,C,1,7,18135
WH_102944,EID_52944,Urban,Mid,North,Zone 4,7,5,4,4874,Rented,22,0,0,1,92,32,,22,1,B+,3,26,27138
WH_102945,EID_52945,Rural,Mid,South,Zone 4,0,0,3,5998,Rented,26,0,0,0,127,21,,39,0,B+,3,26,49112
WH_102946,EID_52946,Rural,Mid,North,Zone 3,6,0,2,4091,Rented,24,0,0,1,255,19,2008,18,0,B,2,19,23082
WH_102947,EID_52947,Rural,Large,West,Zone 5,2,3,6,5375,Company Owned,28,0,0,0,179,22,,22,0,B,4,10,26129
WH_102948,EID_52948,Rural,Large,North,Zone 6,7,0,3,4975,Company Owned,30,0,0,1,237,46,2005,19,1,A,4,6,25079
WH_102949,EID_52949,Rural,Large,West,Zone 6,8,4,3,4473,Rented,53,1,0,1,151,29,2011,19,0,A,2,23,24130
WH_102950,EID_52950,Rural,Mid,West,Zone 4,5,0,3,3321,Company Owned,47,0,0,1,162,27,2004,22,1,A+,5,11,31106
WH_102951,EID_52951,Rural,Large,West,Zone 5,0,0,2,5219,Rented,32,0,0,1,192,25,,9,0,B+,3,14,11143
WH_102952,EID_52952,Rural,Small,South,Zone 6,7,0,2,9694,Company Owned,58,0,0,1,255,27,2011,22,1,A+,5,15,30144
WH_102953,EID_52953,Rural,Large,North,Zone 6,6,0,2,6383,Company Owned,48,0,0,1,121,31,2014,18,0,B+,3,28,22095
WH_102954,EID_52954,Urban,Mid,West,Zone 4,7,0,4,4152,Rented,52,0,0,1,212,33,2018,13,1,B+,5,26,17122
WH_102955,EID_52955,Rural,Small,South,Zone 1,0,1,3,4708,Rented,33,0,0,1,57,33,,17,0,C,3,21,22089
WH_102956,EID_52956,Rural,Large,West,Zone 5,6,1,4,4241,Rented,45,0,0,0,173,21,2020,5,0,C,1,10,7078
WH_102957,EID_52957,Rural,Mid,North,Zone 3,4,1,3,5614,Company Owned,25,0,0,0,63,36,2005,28,1,C,3,27,37111
WH_102958,EID_52958,Rural,Small,South,Zone 6,7,0,4,4267,Company Owned,36,0,0,0,137,31,2014,9,0,A,3,9,11075
WH_102959,EID_52959,Rural,Small,West,Zone 6,6,0,4,4656,Rented,70,0,0,1,167,32,2006,35,1,A+,2,15,46093
WH_102960,EID_52960,Rural,Mid,South,Zone 2,4,2,3,4852,Rented,50,0,0,1,93,36,2000,29,0,A,4,32,38101
WH_102961,EID_52961,Rural,Mid,North,Zone 4,3,0,2,5404,Rented,58,0,0,0,165,29,2010,22,1,A+,5,26,31089
WH_102962,EID_52962,Rural,Mid,South,Zone 3,1,0,2,5666,Company Owned,53,0,0,1,247,31,,34,1,A+,2,27,45127
WH_102963,EID_52963,Rural,Large,North,Zone 6,4,0,4,5179,Company Owned,66,0,0,1,180,31,2013,16,0,B+,4,29,20112
WH_102964,EID_52964,Rural,Mid,North,Zone 3,4,3,2,4464,Company Owned,23,0,1,1,183,27,,15,1,A+,3,27,20075
WH_102965,EID_52965,Urban,Small,South,Zone 6,3,0,2,4178,Rented,50,0,1,1,148,26,2011,12,1,B+,5,15,15110
WH_102966,EID_52966,Rural,Mid,North,Zone 3,1,0,4,4391,Company Owned,24,0,0,1,118,29,,15,0,B+,2,27,18074
WH_102967,EID_52967,Urban,Large,South,Zone 5,7,0,5,3912,Rented,33,0,0,1,248,25,1999,24,1,A+,3,14,31075
WH_102968,EID_52968,Rural,Mid,South,Zone 3,6,5,3,4605,Rented,23,0,0,0,207,28,,5,0,A,3,27,6151
WH_102969,EID_52969,Urban,Small,West,Zone 6,8,1,4,4674,Company Owned,47,0,0,1,231,41,,6,0,C,1,9,8144
WH_102970,EID_52970,Rural,Large,North,Zone 6,5,2,3,4402,Company Owned,49,0,0,1,190,25,,11,1,A+,1,28,14104
WH_102971,EID_52971,Rural,Large,North,Zone 5,4,0,3,4791,Company Owned,42,1,0,1,249,26,2000,37,1,A+,4,14,52136
WH_102972,EID_52972,Rural,Small,South,Zone 1,6,1,2,4081,Company Owned,26,0,0,1,145,31,1998,16,1,A,5,16,22085
WH_102973,EID_52973,Rural,Small,West,Zone 1,4,1,4,4915,Company Owned,38,0,0,1,65,31,2021,4,0,B+,1,30,5129
WH_102974,EID_52974,Urban,Large,South,Zone 5,6,0,2,5999,Rented,19,0,0,1,61,27,2022,5,0,C,3,10,7088
WH_102975,EID_52975,Rural,Large,West,Zone 6,3,1,3,3352,Rented,20,0,0,1,65,34,1997,27,0,C,3,23,36070
WH_102976,EID_52976,Rural,Large,West,Zone 5,1,0,4,4510,Company Owned,22,0,0,1,204,32,,17,0,C,3,5,23139
WH_102977,EID_52977,Rural,Large,North,Zone 6,0,0,3,5120,Company Owned,28,0,0,1,126,30,,18,0,B+,3,23,21062
WH_102978,EID_52978,Rural,Mid,South,Zone 4,0,2,2,4401,Company Owned,17,0,0,1,99,34,,11,0,B+,4,26,13117
WH_102979,EID_52979,Rural,Large,West,Zone 5,3,0,4,5404,Rented,37,0,0,0,177,21,2002,37,0,C,4,14,50119
WH_102980,EID_52980,Rural,Large,West,Zone 6,8,0,3,4107,Company Owned,44,0,0,1,72,40,2017,12,1,C,3,6,17141
WH_102981,EID_52981,Rural,Large,North,Zone 6,7,3,4,4508,Company Owned,46,1,0,1,192,28,,16,0,B,2,6,18129
WH_102982,EID_52982,Rural,Large,North,Zone 6,4,3,5,1905,Rented,51,0,0,0,219,19,2017,5,1,B,2,28,6106
WH_102983,EID_52983,Rural,Mid,North,Zone 3,4,0,4,4941,Rented,17,1,0,1,139,27,1997,25,0,B+,2,27,31129
WH_102984,EID_52984,Rural,Mid,West,Zone 3,8,0,4,4032,Company Owned,70,0,0,1,271,29,2008,25,1,A,4,19,32109
WH_102985,EID_52985,Rural,Large,North,Zone 5,4,2,2,6269,Company Owned,61,0,0,0,169,22,,5,1,A+,1,25,7056
WH_102986,EID_52986,Rural,Mid,South,Zone 4,0,3,3,7127,Company Owned,62,0,0,0,155,32,,21,0,A+,5,11,27055
WH_102987,EID_52987,Rural,Large,South,Zone 6,8,0,2,5925,Rented,56,0,0,0,134,28,2011,19,0,B,2,29,21112
WH_102988,EID_52988,Rural,Small,South,Zone 6,3,2,2,4140,Rented,55,0,0,1,233,44,,10,0,A,2,9,13149
WH_102989,EID_52989,Rural,Small,East,Zone 6,8,0,7,6777,Rented,39,0,0,0,232,19,2009,20,0,B+,5,15,23123
WH_102990,EID_52990,Rural,Large,North,Zone 6,5,2,4,5109,Rented,30,0,0,0,208,23,,5,1,C,1,29,7105
WH_102991,EID_52991,Rural,Large,South,Zone 5,0,0,2,5889,Rented,56,0,0,0,163,33,,25,0,C,6,14,33094
WH_102992,EID_52992,Rural,Mid,South,Zone 4,3,0,2,3439,Rented,24,0,0,1,83,27,2019,6,0,C,2,11,8132
WH_102993,EID_52993,Rural,Large,South,Zone 5,4,0,2,4267,Rented,23,0,0,1,186,,2001,36,0,B+,4,25,45087
WH_102994,EID_52994,Rural,Large,West,Zone 5,4,0,6,5214,Rented,62,0,0,0,115,20,2016,8,1,C,4,14,11137
WH_102995,EID_52995,Rural,Mid,South,Zone 4,5,0,5,3711,Company Owned,69,0,0,0,244,21,2015,10,0,C,5,20,13124
WH_102996,EID_52996,Rural,Large,North,Zone 6,1,0,4,4681,Rented,35,0,0,1,206,26,,6,0,B,1,28,8079
WH_102997,EID_52997,Rural,Mid,South,Zone 2,7,3,2,5324,Rented,62,0,0,0,144,19,,6,1,A+,2,32,9122
WH_102998,EID_52998,Rural,Small,South,Zone 6,5,3,1,4230,Rented,62,0,0,1,145,25,,0,0,NA,0,2,3100
WH_102999,EID_52999,Rural,Large,North,Zone 6,4,0,3,3691,Rented,39,0,0,0,127,23,2010,17,0,C,5,28,23064
WH_103000,EID_53000,Rural,Small,North,Zone 1,6,2,3,3227,Company Owned,56,0,0,1,174,23,,13,0,B+,3,3,15077
WH_103001,EID_53001,Rural,Small,North,Zone 6,1,1,4,5284,Company Owned,24,0,0,0,135,38,,9,0,B,5,9,11101
WH_103002,EID_53002,Rural,Large,South,Zone 5,7,0,2,4393,Rented,15,0,0,0,198,33,2020,5,1,B+,2,10,6081
WH_103003,EID_53003,Rural,Large,South,Zone 5,8,0,2,6457,Rented,53,0,0,1,249,27,,14,0,C,5,10,18114
WH_103004,EID_53004,Rural,Large,West,Zone 5,3,0,5,5881,Rented,16,0,0,0,212,37,2000,28,1,A,4,24,40137
WH_103005,EID_53005,Rural,Large,South,Zone 5,2,0,2,3115,Company Owned,63,0,0,1,179,34,,7,0,C,2,14,10105
WH_103006,EID_53006,Rural,Large,North,Zone 6,0,1,4,6180,Rented,66,0,0,0,72,33,,29,0,A+,2,7,38124
WH_103007,EID_53007,Rural,Mid,South,Zone 4,5,0,2,3530,Rented,32,1,0,1,105,,2004,23,0,B+,5,26,27128
WH_103008,EID_53008,Rural,Small,North,Zone 1,7,0,4,4803,Company Owned,42,0,0,1,239,35,2004,15,1,B+,6,3,18107
WH_103009,EID_53009,Rural,Mid,South,Zone 4,0,0,3,5001,Rented,35,0,0,0,125,24,,16,0,A,4,26,22058
WH_103010,EID_53010,Rural,Large,North,Zone 5,4,2,4,4355,Rented,50,0,0,1,127,,2006,21,1,A+,4,14,26119
WH_103011,EID_53011,Rural,Small,South,Zone 6,8,0,2,3610,Company Owned,19,0,1,1,174,27,,22,0,A,6,9,28129
WH_103012,EID_53012,Rural,Large,North,Zone 6,4,1,6,3575,Company Owned,30,0,0,1,163,39,2009,16,0,B,5,6,19072
WH_103013,EID_53013,Rural,Mid,North,Zone 3,0,0,2,5173,Rented,70,0,0,1,198,26,,23,0,C,2,27,31127
WH_103014,EID_53014,Rural,Small,South,Zone 6,8,0,3,4854,Rented,37,0,1,1,107,36,1999,39,0,A,5,9,52126
WH_103015,EID_53015,Rural,Mid,West,Zone 4,2,2,4,4983,Company Owned,70,0,0,1,227,33,,5,0,B,6,11,6056
WH_103016,EID_53016,Rural,Large,North,Zone 6,1,0,2,6447,Rented,16,0,0,0,74,32,,20,0,B+,3,28,24110
WH_103017,EID_53017,Rural,Small,South,Zone 6,2,0,2,4838,Company Owned,69,1,0,1,238,31,,8,1,B+,3,15,10134
WH_103018,EID_53018,Urban,Mid,West,Zone 4,4,3,4,6716,Rented,16,0,0,1,155,32,,7,1,B,6,11,9117
WH_103019,EID_53019,Rural,Large,North,Zone 6,4,0,2,4189,Rented,40,0,0,0,241,16,2016,11,1,B+,2,28,14084
WH_103020,EID_53020,Rural,Mid,West,Zone 4,0,0,3,3360,Company Owned,30,0,0,1,229,28,,30,0,A,5,11,39115
WH_103021,EID_53021,Rural,Large,North,Zone 5,1,2,4,4288,Rented,53,0,0,1,79,32,,12,0,C,1,24,15085
WH_103022,EID_53022,Rural,Small,East,Zone 6,3,0,5,5199,Company Owned,34,0,0,1,128,26,,15,0,B,6,15,17150
WH_103023,EID_53023,Rural,Small,West,Zone 6,4,2,4,4760,Company Owned,35,0,0,1,239,44,2019,6,1,A+,2,9,8092
WH_103024,EID_53024,Rural,Large,North,Zone 6,7,2,5,5601,Company Owned,68,1,1,1,217,28,1999,24,0,C,2,28,30084
WH_103025,EID_53025,Rural,Small,West,Zone 1,7,0,4,4334,Rented,35,1,0,1,226,22,2023,0,0,NA,0,30,6142
WH_103026,EID_53026,Rural,Small,North,Zone 6,3,0,4,5551,Company Owned,32,0,0,0,129,34,2012,11,1,A+,5,13,14060
WH_103027,EID_53027,Rural,Small,West,Zone 6,2,4,3,4651,Company Owned,29,0,0,1,202,38,,18,0,A+,4,15,23128
WH_103028,EID_53028,Rural,Large,North,Zone 5,0,0,5,4524,Company Owned,60,0,0,1,152,25,,26,0,C,4,10,35063
WH_103029,EID_53029,Rural,Large,North,Zone 6,5,3,2,3832,Rented,24,0,0,1,80,36,,22,1,B+,6,6,27071
WH_103030,EID_53030,Rural,Large,North,Zone 5,1,0,2,4922,Rented,20,0,0,0,91,20,,5,1,C,3,14,7095
WH_103031,EID_53031,Rural,Small,North,Zone 6,3,1,4,4973,Company Owned,54,0,1,1,188,,2020,5,0,B,1,13,6148
WH_103032,EID_53032,Rural,Large,South,Zone 5,1,0,2,6767,Rented,36,0,0,1,58,30,,21,1,A+,3,14,27151
WH_103033,EID_53033,Rural,Large,South,Zone 6,5,0,2,4742,Company Owned,34,1,0,1,60,44,,6,0,A,2,29,7069
WH_103034,EID_53034,Rural,Small,North,Zone 1,1,2,3,7979,Company Owned,26,0,0,0,83,28,,18,0,B,3,16,22146
WH_103035,EID_53035,Rural,Large,North,Zone 6,3,1,3,4434,Rented,48,0,0,0,248,25,1999,32,1,C,4,23,43105
WH_103036,EID_53036,Urban,Large,South,Zone 6,8,1,2,4199,Rented,37,0,0,0,243,23,,6,0,B+,1,29,7116
WH_103037,EID_53037,Urban,Large,South,Zone 5,2,0,2,4632,Rented,49,0,0,0,183,24,,39,0,B+,6,14,49056
WH_103038,EID_53038,Rural,Large,South,Zone 6,1,0,3,6270,Company Owned,56,0,0,1,96,28,,18,0,A,3,23,23096
WH_103039,EID_53039,Urban,Small,North,Zone 1,5,0,3,5842,Rented,19,0,0,1,89,26,1997,24,0,B+,6,21,30058
WH_103040,EID_53040,Rural,Large,North,Zone 6,4,0,4,3873,Rented,32,0,0,1,196,,2022,0,0,NA,0,6,5082
WH_103041,EID_53041,Rural,Large,South,Zone 5,0,1,2,4881,Company Owned,60,0,0,1,254,25,,22,0,B,6,25,26107
WH_103042,EID_53042,Rural,Large,South,Zone 5,4,2,2,4005,Rented,49,0,0,0,109,18,1996,24,0,C,2,25,30099
WH_103043,EID_53043,Rural,Mid,North,Zone 3,1,0,4,6163,Rented,40,0,0,1,164,25,,29,0,B+,5,27,36107
WH_103044,EID_53044,Rural,Mid,North,Zone 2,6,0,1,3792,Company Owned,38,0,0,1,75,24,2006,28,1,A,2,12,39121
WH_103045,EID_53045,Rural,Mid,South,Zone 3,1,0,3,2578,Company Owned,60,0,0,1,161,30,,24,1,A+,5,19,30102
WH_103046,EID_53046,Rural,Large,West,Zone 6,5,0,3,4883,Company Owned,48,1,0,1,64,28,2013,15,1,B+,6,23,20112
WH_103047,EID_53047,Rural,Mid,West,Zone 4,4,1,4,4215,Rented,21,0,0,0,267,,,5,0,A,3,11,7075
WH_103048,EID_53048,Rural,Large,South,Zone 5,7,0,3,4286,Rented,39,0,0,0,205,20,2015,21,0,B,4,25,27100
WH_103049,EID_53049,Urban,Mid,South,Zone 3,5,0,2,4531,Company Owned,59,0,0,1,131,33,2006,22,0,C,5,19,27064
WH_103050,EID_53050,Rural,Large,West,Zone 5,6,1,4,3619,Company Owned,37,0,0,1,105,20,2007,22,0,B,2,14,27065
WH_103051,EID_53051,Rural,Mid,North,Zone 4,2,1,3,4595,Rented,44,0,0,1,198,17,,6,0,A+,4,26,8141
WH_103052,EID_53052,Rural,Large,North,Zone 5,0,1,2,5304,Rented,24,0,0,1,244,28,,13,0,C,1,10,17140
WH_103053,EID_53053,Urban,Large,North,Zone 6,0,0,4,4107,Company Owned,36,0,0,0,141,32,,29,0,B,2,28,37111
WH_103054,EID_53054,Rural,Large,North,Zone 6,4,0,2,5176,Company Owned,22,0,0,1,217,32,2019,5,0,B,5,28,5123
WH_103055,EID_53055,Rural,Large,North,Zone 5,1,0,2,4757,Rented,53,0,0,0,99,18,,31,0,B,6,25,38088
WH_103056,EID_53056,Rural,Large,West,Zone 6,6,0,4,3763,Company Owned,56,0,1,1,261,37,2014,14,0,B+,1,23,16055
WH_103057,EID_53057,Rural,Mid,West,Zone 3,7,0,2,5001,Company Owned,43,0,1,1,248,39,2011,23,0,B,4,27,28078
WH_103058,EID_53058,Rural,Mid,North,Zone 4,3,0,6,5646,Company Owned,54,0,0,1,75,31,2009,25,1,A,3,26,33095
WH_103059,EID_53059,Rural,Small,North,Zone 6,1,0,3,5148,Rented,28,0,0,0,59,23,,5,0,A,6,9,7065
WH_103060,EID_53060,Rural,Mid,North,Zone 4,6,0,2,5440,Rented,58,0,0,1,209,36,1997,25,0,A,5,26,34130
WH_103061,EID_53061,Rural,Small,West,Zone 6,7,3,4,5436,Company Owned,63,0,0,1,161,34,,23,1,A,2,8,30135
WH_103062,EID_53062,Rural,Mid,South,Zone 2,0,3,4,4242,Rented,30,0,0,1,184,36,,11,0,C,6,22,14093
WH_103063,EID_53063,Rural,Large,North,Zone 6,4,0,2,4682,Rented,55,0,0,0,177,56,2014,11,0,C,6,28,14126
WH_103064,EID_53064,Rural,Large,North,Zone 6,3,5,4,3607,Company Owned,64,0,0,1,249,25,,13,1,B+,2,28,15069
WH_103065,EID_53065,Rural,Small,West,Zone 1,2,2,3,5033,Company Owned,50,0,0,0,239,28,,5,0,B,3,30,6071
WH_103066,EID_53066,Rural,Large,West,Zone 5,8,0,5,4519,Rented,26,0,0,0,142,35,2003,25,0,B+,3,10,29133
WH_103067,EID_53067,Rural,Large,North,Zone 5,7,1,5,4020,Company Owned,16,0,0,1,152,48,2014,10,0,C,6,17,13137
WH_103068,EID_53068,Rural,Large,South,Zone 6,6,0,2,4361,Company Owned,15,0,0,1,231,49,2000,25,0,B,6,29,31061
WH_103069,EID_53069,Rural,Mid,West,Zone 4,8,4,4,4170,Rented,58,0,1,0,140,43,2016,11,0,C,4,11,14071
WH_103070,EID_53070,Rural,Mid,West,Zone 4,0,0,4,5037,Company Owned,38,1,1,1,263,,,10,0,B,2,11,12133
WH_103071,EID_53071,Rural,Large,East,Zone 5,7,0,7,3808,Rented,54,0,0,1,97,27,2006,23,0,C,4,14,28085
WH_103072,EID_53072,Rural,Mid,West,Zone 2,4,0,3,4177,Company Owned,53,1,0,1,81,30,2001,24,0,B,5,18,27062
WH_103073,EID_53073,Rural,Large,North,Zone 6,2,0,3,5368,Company Owned,70,0,0,1,92,64,,24,1,B,5,28,30068
WH_103074,EID_53074,Rural,Mid,West,Zone 3,1,3,4,3832,Rented,60,0,0,1,228,,,4,0,C,1,19,5060
WH_103075,EID_53075,Rural,Small,North,Zone 1,8,0,3,5091,Rented,69,0,0,1,244,28,2016,13,0,B,2,30,16056
WH_103076,EID_53076,Rural,Mid,North,Zone 4,1,0,3,4579,Company Owned,44,0,0,1,220,36,,18,0,C,6,26,23124
WH_103077,EID_53077,Rural,Large,North,Zone 6,2,3,2,5322,Company Owned,34,1,0,1,134,25,,15,0,B,5,23,17143
WH_103078,EID_53078,Rural,Large,West,Zone 6,3,0,4,3541,Rented,17,0,0,1,188,34,,16,0,B+,2,23,19071
WH_103079,EID_53079,Rural,Small,East,Zone 6,7,1,7,6037,Company Owned,32,0,0,1,112,25,2019,6,0,C,1,15,7070
WH_103080,EID_53080,Rural,Mid,South,Zone 3,4,0,2,7948,Rented,18,0,0,1,174,34,2008,20,0,C,4,27,25094
WH_103081,EID_53081,Rural,Large,South,Zone 6,3,1,2,5501,Company Owned,53,1,0,1,257,36,2002,31,1,A,3,23,41080
WH_103082,EID_53082,Rural,Small,West,Zone 1,4,1,3,4735,Company Owned,41,1,0,1,268,34,2009,14,1,C,3,30,18100
WH_103083,EID_53083,Rural,Large,West,Zone 5,6,0,3,5399,Rented,49,0,0,1,261,30,2007,15,1,B+,6,14,20097
WH_103084,EID_53084,Rural,Large,West,Zone 6,6,2,4,4223,Company Owned,20,0,0,0,207,21,,20,0,C,5,6,25142
WH_103085,EID_53085,Rural,Large,West,Zone 5,5,0,2,4841,Company Owned,21,0,0,0,60,22,1999,26,0,B+,6,25,33115
WH_103086,EID_53086,Rural,Mid,South,Zone 3,8,0,1,4637,Rented,67,0,0,1,261,36,2021,4,0,C,1,19,6108
WH_103087,EID_53087,Rural,Mid,West,Zone 3,1,1,5,3227,Rented,62,0,0,0,160,24,,21,0,A+,6,19,28058
WH_103088,EID_53088,Rural,Small,West,Zone 6,0,0,4,4502,Company Owned,66,1,0,1,250,35,,24,0,C,5,15,33107
WH_103089,EID_53089,Rural,Small,North,Zone 1,0,0,2,4674,Company Owned,41,1,0,1,112,39,,19,0,A+,6,30,25107
WH_103090,EID_53090,Rural,Mid,West,Zone 4,7,2,3,4739,Company Owned,58,0,0,0,178,21,,11,0,B+,6,26,13091
WH_103091,EID_53091,Rural,Mid,West,Zone 4,2,0,3,4912,Company Owned,27,0,0,1,127,33,,22,1,A+,2,26,32097
WH_103092,EID_53092,Rural,Mid,North,Zone 4,8,0,1,5168,Rented,34,0,0,1,242,28,2013,9,1,A+,5,26,12107
WH_103093,EID_53093,Rural,Large,North,Zone 5,7,4,2,4549,Rented,68,0,0,1,201,28,,23,0,A,5,24,29077
WH_103094,EID_53094,Rural,Small,North,Zone 1,2,0,2,3992,Company Owned,66,0,0,1,163,35,,30,0,B+,2,31,36142
WH_103095,EID_53095,Urban,Large,North,Zone 6,7,0,3,4696,Rented,60,0,0,0,170,21,,7,0,A,2,28,9140
WH_103096,EID_53096,Urban,Large,North,Zone 5,4,0,4,4171,Rented,17,0,0,1,175,21,2012,18,0,C,5,17,22069
WH_103097,EID_53097,Rural,Mid,West,Zone 4,3,0,4,4863,Company Owned,59,1,1,1,160,32,2008,23,0,C,5,26,31066
WH_103098,EID_53098,Rural,Small,South,Zone 6,5,2,2,4287,Company Owned,62,0,0,1,213,31,,22,1,A+,4,2,29126
WH_103099,EID_53099,Rural,Mid,West,Zone 3,8,0,5,5114,Company Owned,67,0,0,1,218,21,2000,37,1,A+,3,19,53148
WH_103100,EID_53100,Rural,Small,South,Zone 6,5,0,2,4025,Company Owned,40,0,0,1,70,22,2014,12,0,B+,5,9,14103
WH_103101,EID_53101,Rural,Mid,South,Zone 2,5,0,4,5866,Company Owned,38,0,0,1,193,41,2023,0,0,NA,0,32,12137
WH_103102,EID_53102,Rural,Large,North,Zone 6,1,1,1,3970,Rented,30,0,0,0,140,27,,6,0,C,1,28,8103
WH_103103,EID_53103,Rural,Large,North,Zone 6,8,1,2,7110,Company Owned,43,0,0,1,116,31,2006,22,0,C,5,23,28103
WH_103104,EID_53104,Rural,Small,North,Zone 1,5,0,2,5615,Company Owned,50,0,0,1,128,30,,25,1,B,2,21,30072
